job_id,job_title,company_name,location
3581420013,Tableau BI Consultant - Flexible Working Hours (All Genders),The Recruitment 2.0 Group,"Stuttgart, Baden-Württemberg, Germany (On-site)"
3742862736,Business Intelligence Consultant (m/w/d),CBTW,"Frankfurt, Hesse, Germany (Hybrid)"
3743715159,Business Intelligence Consultant (M/W/D),CBTW,"Frankfurt, Hesse, Germany (On-site)"
3738193304,Fullstack-Entwickler (w/m/d) Data Analysis,dc Services ,"Kiel, Schleswig-Holstein, Germany (On-site)"
3581415796,Tableau BI Consultant - Flexible Working Hours (All Genders),The Recruitment 2.0 Group,"Baden-Württemberg, Germany (On-site)"
3745177337,Projektmanager Data Analyst (m/w/d) bei BMW Group,univativ GmbH,"Munich, Bavaria, Germany (Hybrid)"
3708198143,Senior Data Analyst (m/w/d),accantec group,"Hamburg, Hamburg, Germany (On-site)"
3741352930,Senior Data Analyst - Supply Chain (m/f/d),aioneers,"Munich, Bavaria, Germany (On-site)"
3742861660,Business Intelligence Consultant (m/f/d),Machine Learning Reply GmbH,"Munich, Bavaria, Germany (On-site)"
3586235546,Business Intelligence Analyst (m|w|d),HUCON AG,"Stuttgart, Baden-Württemberg, Germany (On-site)"
3739076620,"Performance Controller / Data Analyst, z.B. Wirtschaftswissenschaftler oder Betriebswirt (m/w/d)",BLG LOGISTICS GROUP AG & Co. KG,"Bremen, Bremen, Germany (On-site)"
3580704311,Praktikant (m/w/d) im Consulting ÖPNV - Schwerpunkt Data Analyst,PTV Group,"Karlsruhe, Baden-Württemberg, Germany (Hybrid)"
3742868154,"Senior Data Analyst/Consultant (m/w/d), Berlin",9 friendly white rabbits,"Berlin, Berlin, Germany (On-site)"
3684922567,Team lead – Data Analysis (m/w/d),Statista,"Hamburg, Hamburg, Germany (On-site)"
3738808203,Performance Manager / Data Analyst Digital Marketing (m/w/d),GHM Gesellschaft für Handwerksmessen mbH,"Munich, Bavaria, Germany (Hybrid)"
3649287934,Data Analyst (m/f/x),ALDI SÜD,"Mülheim an der Ruhr, North Rhine-Westphalia, Germany (On-site)"
3731718163,Senior Data Analyst,Safe,"Berlin, Berlin, Germany (On-site)"
3684253591,Tableau BI Consultant - Flexible Working Hours (All Genders),The Recruitment 2.0 Group,"Baden-Württemberg, Germany (On-site)"
3562429561,(Junior) Data Analyst (m/w/d),Deichmann,"Essen, North Rhine-Westphalia, Germany"
3744773565,Data Analyst (m/w/d),GULP – experts united,"Munich, Bavaria, Germany (On-site)"
3736670357,(Senior) Data Analyst für Customer Analytics (m/w/d),The Stepstone Group,"Berlin, Berlin, Germany (On-site)"
3744079682,Senior BI-Berater (w/m/d) @ NoseDat,MettleSearch,"Regensburg, Bavaria, Germany (On-site)"
3739477504,Junior Consultant | BI/CPM/DM (m/w/d),roosi GmbH,"Rosenheim, Bavaria, Germany (On-site)"
3655465302,(Junior) Consultant Business Intelligence (m/w/d),movisco AG,"Frankfurt am Main, Hesse, Germany (Hybrid)"
3745122384,(Senior) Business Intelligence Consultant (w/m/d),ORDIX AG,"Gersthofen, Bavaria, Germany (On-site)"
3740547659,Business Intelligence Consultant (m/w/d),CBTW,"Berlin, Berlin, Germany (Hybrid)"
3736830943,IT-Datenanalyst (m/w/d),GUTMANN AG,"Weissenburg in Bayern, Bavaria, Germany (On-site)"
3708515682,BI Analyst (gn) Produktionscontrolling,Manpower Professional Deutschland,"Berlin, Berlin, Germany (On-site)"
3728963790,Datenanalyst (gn),Manpower Professional Deutschland,"Frankfurt am Main, Hesse, Germany (On-site)"
3739795723,Business Intelligence Consultant (m/w/d),CBTW,"Berlin, Berlin, Germany (Hybrid)"
3655460847,(Junior) Consultant Business Intelligence (m/w/d),movisco AG,"Bonn, North Rhine-Westphalia, Germany (Hybrid)"
3728167637,Media Buyer & Data Analyst (human),everdrop,"München, Bavaria, Germany (On-site)"
3742302354,Senior Consultant - Data Analytics (m/w/x),Hopmann Marketing Analytics GmbH,"Munich, Bavaria, Germany (On-site)"
3694380116,Microsoft Data Analyst / Data Engineer (m/w/d),Prodware,"Hamburg, Hamburg, Germany (On-site)"
3745056460,Data Analyst  & SAP PSCL Supply Management Key User (d/f/m) for Airbus,STRATO personal GmbH,"Bremen, Bremen, Germany (On-site)"
3687661803,Student job (m/f/d): Perception Sensor Data Analysis,Fraunhofer-Institut für Integrierte Schaltungen IIS,"Dresden, Saxony, Germany (On-site)"
3743718038,Business Intelligence Consultant (m/w/d),CBTW,"Berlin, Berlin, Germany (Hybrid)"
3739746794,Business Intelligence und Data Analytics Consultant (m/w/d),accantec group,Germany (Remote)
3743466705,Datenanalyst (m/w/d) Krankenhausabrechnung,KKH Kaufmännische Krankenkasse,"Hannover, Lower Saxony, Germany (Hybrid)"
3742029468,Business Intelligence Consultant (m/w/d),CBTW,"Munich, Bavaria, Germany (Hybrid)"
3713682733,Senior Data Analyst (m/w/d) Quality Management,Kärcher,"Winnenden, Baden-Württemberg, Germany (On-site)"
3622515914,Datenanalyst im Vertrieb  (m/w/d),My Best Concept,"Bochum, North Rhine-Westphalia, Germany (On-site)"
3742800848,Working Student (m/f/d) Data Analyst,Energy Jobline,"Heidelberg, Baden-Württemberg, Germany (On-site)"
3743438167,Business Intelligence Consultant (m/w/d),committance AG,"Montabaur, Rhineland-Palatinate, Germany (On-site)"
3743296064,Data Analyst (m/w/d),Amadeus FiRe,"Hannover, Lower Saxony, Germany (On-site)"
3680560678,Data Analyst (m/w/d),ALDI SÜD,"Mülheim an der Ruhr, North Rhine-Westphalia, Germany (On-site)"
3682493699,IoT Entwickler - Data Scientist / Analyst (m/w/d),SEEPEX,"Bottrop, North Rhine-Westphalia, Germany (On-site)"
3743485300,(Senior) Business Intelligence Analyst - International SCM Analytics (m/f/x),HelloFresh,"Berlin, Germany (On-site)"
3746012487,Consultant (m/w/d) Business Intelligence (inhouse),GO! Express & Logistics,"Bonn, North Rhine-Westphalia, Germany (On-site)"
3746468281,Controller & Data Analyst Elektromobilität (w/m/x),BMW Group,"Munich, Bavaria, Germany (On-site)"
3695067247,Business Intelligence Analyst / Power BI Experte w/m/d,SCHLAGHECK + RADTKE executive consultants,"Hannover, Lower Saxony, Germany (On-site)"
3740496385,Senior Data Governance Analyst - Abiomed (m/f/d),Johnson and Johnson,"Aachen, North Rhine-Westphalia, Germany (On-site)"
3719972463,Data Analyst (gn),HORNBACH Baumarkt AG,"Bornheim, Rhineland-Palatinate, Germany (Hybrid)"
3746074677,Data Analyst (m/w/d),GULP – experts united,"Munich, Bavaria, Germany (On-site)"
3719983070,Data Analyst (m/w/d),ADVERGY GmbH,"Frankfurt am Main, Hesse, Germany (On-site)"
3744292916,Data Analyst (m/w/d) Pharmabranche,Amadeus FiRe,"Heidelberg, Baden-Württemberg, Germany (On-site)"
3744081363,Digital Analytics Consultant (m|w|d),Digital Motion DM ,"Berlin, Berlin, Germany (Hybrid)"
3739772872,(Senior) Consultant (m/w/d) Data Analytics | Business Intelligence,Windhoff Group,Germany (Remote)
3736710353,Business Intelligence Consultant (m/w/d),Tönnies group of companies,"Gütersloh, North Rhine-Westphalia, Germany (On-site)"
3586236752,Junior Consultant Business Intelligence (m/w/d),BI Business Intelligence GmbH,"Leipzig, Saxony, Germany (On-site)"
3638838091,Junior Analytics Consultant (w/m/d) German fluently,Apps Associates,"Dortmund, North Rhine-Westphalia, Germany (On-site)"
3736666904,(Senior) Data Analyst für Customer Analytics (m/w/d),The Stepstone Group,"Münster, North Rhine-Westphalia, Germany (On-site)"
3695468466,Postdoc - Metabolomics Data Analysis (f/m/x),Helmholtz Munich,"Oberschleißheim, Bavaria, Germany (Hybrid)"
3738799163,Data Analyst (m/w/d),Amadeus FiRe,"Frankfurt am Main, Hesse, Germany (On-site)"
3734915175,Business Intelligence Consultant (m/w/d),Tönnies Business Solutions GmbH,"Gütersloh, North Rhine-Westphalia, Germany (Hybrid)"
3736642831,Business Intelligence Engineer / BI Analyst / Data Architect (w/m/d),smart digital.,"Gerlingen, Baden-Württemberg, Germany (Hybrid)"
3738796648,Data Analyst (m/w/d),Amadeus FiRe,"Gießen, Hesse, Germany (On-site)"
3734874017,Working Student Data Analysis (f/m/x),CarOnSale,"Munich, Bavaria, Germany (Hybrid)"
3596659655,Data Analyst (m/w/d),Michael Page,"Hamburg, Hamburg, Germany (Hybrid)"
3734872105,Working Student Data Analysis (f/m/x),CarOnSale,"Berlin, Germany (Hybrid)"
3723314893,BI Consultant ��� Data Analytics (m/w/d),Röchling Industrial,"Haren, Lower Saxony, Germany (On-site)"
3742865071,Business Intelligence Consultant SAP Analytics (M/W/D),CBTW,"Aachen, North Rhine-Westphalia, Germany (On-site)"
3743674417,Datenanalyst (gn),Bankpower GmbH,"Frankfurt am Main, Hesse, Germany (On-site)"
3738380097,Data Analyst Logistics (m/w/d),ALDI SÜD,"Mülheim an der Ruhr, North Rhine-Westphalia, Germany"
3742103202,Samsung Datenanalyst (m/w/d) Projektmanagement,TMS Trademarketing Service GmbH,"Frankfurt am Main, Hesse, Germany (Remote)"
3741141404,Data Analyst (m/w/d) Pharmabranche,Amadeus FiRe,"Kaiserslautern, Rhineland-Palatinate, Germany (On-site)"
3729907980,BI Consultant (m/w/d) – Schwerpunkt PowerBI,DIS AG,"Taucha, Saxony, Germany (On-site)"
3655462567,(Junior) Consultant Business Intelligence (m/w/d),movisco AG,"Hamburg, Hamburg, Germany (Hybrid)"
3733803459,Senior Audience Data Analyst - D2C (all genders) - Marketing Labs – Universal Music GmbH,Universal Music Deutschland,"Berlin, Berlin, Germany (On-site)"
3691710194,Senior Data Analyst Consultant (m/w/d),Innolizer GmbH,"Hannover, Lower Saxony, Germany (On-site)"
3680365963,Data Analyst,Michael Page,"Hamburg, Hamburg, Germany (On-site)"
3736669584,(Senior) Data Analyst für Customer Analytics (m/w/d),The Stepstone Group,"Düsseldorf, North Rhine-Westphalia, Germany (On-site)"
3690567342,Business Intelligence (BI) Consultant (m/w/d),Quarzwerke GmbH,"Frechen, North Rhine-Westphalia, Germany (Hybrid)"
3612393350,Data Scientist / Data Analyst Teilzeit/Vollzeit (w/m/d),PwC Deutschland,"Kassel, Hesse, Germany"
3739088044,Data Analyst (m/w/d),Amadeus FiRe,"Aschaffenburg, Bavaria, Germany (On-site)"
3742576299,Business Intelligence Consultant (m/f/d) (2),Machine Learning Reply GmbH,"Berlin, Berlin, Germany (On-site)"
3703066729,Data Scientist / Data Analyst - Controlling (m/w/d),Kaufland Deutschland,"Heilbronn, Baden-Württemberg, Germany (On-site)"
3740308983,Senior Data Analyst Facility Management Digitalisierung (m/w/d),Lidl Stiftung &co. Verwaltungs-Gmbh,"Neckarsulm, Baden-Württemberg, Germany (Hybrid)"
3736258369,Data Scientist / Analyst (m/w/d) with German (min. B2 Level),Bertrandt Group,"Frankfurt, Hesse, Germany (On-site)"
3697935202,Studentischer Mitarbeiter Data Analyst (m/w/d),NetCologne,"Cologne, North Rhine-Westphalia, Germany (On-site)"
3729515204,Data Analyst in Teilzeit oder Vollzeit (m/w/d),Köln Bonn Airport / Cologne Bonn Airport,Cologne Bonn Region (On-site)
3739346855,Consultant - Digital Analytics (m/w/d) for Berlin,Digitl,"Berlin, Berlin, Germany (On-site)"
3742823176,Data Analyst (m/w/d) Pharmabranche,Amadeus FiRe,"Saarbrücken, Saarland, Germany (On-site)"
3706143869,Statistiker / Datenanalyst / Methodiker (m/w/d),Noack Statistik GmbH,"Bonn, North Rhine-Westphalia, Germany (On-site)"
3742543293,Data Analyst (w/m/d),Berliner Verkehrsbetriebe (BVG),"Berlin, Berlin, Germany"
3739344850,(Junior) Business Intelligence Consultant (m/w/d),"HENDRICKS, ROST & CIE. GmbH","Düsseldorf, North Rhine-Westphalia, Germany (On-site)"
3735507889,Product Data Analyst (f/m/d),Moss | Spend smarter,"Berlin, Germany (On-site)"
3738798424,Data Analyst (m/w/d) Pharmabranche,Amadeus FiRe,"Mannheim, Baden-Württemberg, Germany (On-site)"
3678310683,Business Data Analyst (m/w/d),E.ON Deutschland,"Cologne, North Rhine-Westphalia, Germany (Hybrid)"
3622508009,"Senior Consultant (m/f/d) - BI, DWH & Reporting",Scalefree,"Hannover, Lower Saxony, Germany (On-site)"
3745063236,Consultant (m/w/d) Business Intelligence (inhouse),GO! Express & Logistics,Germany (On-site)
3662730734,Data Analyst (m/w/d),medatixx,"Bamberg, Bavaria, Germany (On-site)"
3667753058,Business Intelligence Analyst (m/w/d),Mainzer Datenfabrik GmbH,"Mainz, Rhineland-Palatinate, Germany (On-site)"
3693579225,BI Consultant (m/w/d) - Schwerpunkt PowerBI,Energiekonzepte Deutschland GmbH,"Leipzig, Saxony, Germany (On-site)"
3743431977,Senior Consultant Data Analytics (m/w/d),Headsquare Group,"Munich, Bavaria, Germany (On-site)"
3668518530,Head of Data Analysis DEU (m/f/d),Nordex Group,"Hamburg, Hamburg, Germany (Hybrid)"
3684323510,Customer Service Manager / Investment Data Analyst (m/f/d),IDS GmbH – Analysis and Reporting Services,"Munich, Bavaria, Germany (Hybrid)"
3715197199,Data Analyst (w/m/d),Endress+Hauser Group,"Jena, Thuringia, Germany (Hybrid)"
3713068792,Data Analyst (m/w/d) Klimadaten,Michael Page,"Berlin, Berlin, Germany (On-site)"
3710527747,Data Analyst (m/w/d),Axel Springer Corporate Solutions,"Berlin, Berlin, Germany (On-site)"
3652141356,Data Analyst (m/w/d),Hamburger Containerboard – Prinzhorn Group,"Trostberg an der Alz, Bavaria, Germany (On-site)"
3735309799,Absolvent (m/w/d) Data Analyst,Amadeus FiRe,"Balingen, Baden-Württemberg, Germany (On-site)"
3736666910,Senior Data Analyst für Customer Analytics (m/w/d),The Stepstone Group,"Cologne, North Rhine-Westphalia, Germany (On-site)"
3738487627,Business Intelligence Analyst - Digitalisierungsstratege (m/w/d) at IONTO Health & Beauty GmbH,join.com,"Wurzen, Saxony, Germany (On-site)"
3685277654,Data Scientist / Data Analyst (m/w/d),Rheinmetall,"Neuenstadt am Kocher, Baden-Württemberg, Germany (On-site)"
3746588428,Data Analyst (m/w/d),CHI Deutschland Cargo Handling GmbH,"Frankfurt am Main, Hesse, Germany (On-site)"
3622520303,Consultant (m/w/d) Business Intelligence,MID GmbH,"Nuremberg, Bavaria, Germany (On-site)"
3522457403,Internship / Stage - Data Analyst Transport,Transdev,"Hannover, Lower Saxony, Germany"
3586242041,BI-Consultant (m/w/d),xax managing data & information GmbH,"Meschede, North Rhine-Westphalia, Germany (Hybrid)"
3726238026,Praktikum Forschung und Entwicklung – Data Analyst,Würth Deutschland,"Künzelsau, Baden-Württemberg, Germany (Hybrid)"
3692300536,IT Projektmanager – Data Analyst (m/w/d),BRIGHT Consulting GmbH,"Frankfurt am Main, Hesse, Germany (On-site)"
3649872181,Deutsche Bahn: Data Analyst:in,HeyJobs,"Frankfurt am Main, Hesse, Germany (On-site)"
3724425448,Technical Data Analyst (all genders welcome),ROSEN,"Lingen, Lower Saxony, Germany"
3729094738,Senior Data Analyst (f/m/d)*,Parloa,"Berlin, Germany (On-site)"
3737164909,Lead Consultant - Data & BI (M/W/D),Nigel Frank International,"Berlin, Berlin, Germany (Hybrid)"
3746528706,Consultant (w/m/d) - Digital Transformation / Business Analytics,BLUEBIRD Consulting AG,Germany (Remote)
3727024129,Data Analyst (m/w/d),top itservices AG,"Gütersloh, North Rhine-Westphalia, Germany (On-site)"
3582143113,PreMaster Programm - Data Science / Data Analyst,Bosch,"Stuttgart, Baden-Württemberg, Germany (Remote)"
3737360795,Senior Consultant Data Analytics & Business Insights (m/w/d),ACCA Careers,"Frankfurt, Hesse, Germany (Hybrid)"
3741108104,Power BI-Systemadministrator und -Berater (m/w/d),univativ GmbH,"Offenbach, Hesse, Germany (Hybrid)"
3577482014,Data Analyst / Engineer im Bereich Fahrdynamik (m/w/d),Mitsui Chemicals Group,"Munich, Bavaria, Germany (On-site)"
3733972758,"Data Analyst, Consumer Marketing",Lovehoney Group,"Berlin, Berlin, Germany (Hybrid)"
3677633327,Digital Data Analyst (m/w/d) - bis zu 80 % Remote möglich,Würth Deutschland,"Künzelsau, Baden-Württemberg, Germany (Remote)"
3742354000,Data Analyst,Booz Allen Hamilton,"Wiesbaden, Hesse, Germany"
3745155429,(Senior) Expert Data Analyst Finance (gn) Vollzeit/ Teilzeit,Dkv Euro Service GmbH & Co. KG,"Ratingen, North Rhine-Westphalia, Germany (On-site)"
3730840598,"Data Analyst, BI & Analytics (m/w/d)",Redcare Pharmacy,"Cologne, North Rhine-Westphalia, Germany (On-site)"
3648298154,BI / Data Analyst (m/w/d),Michael Page,"Stuttgart, Baden-Württemberg, Germany (On-site)"
3687066328,Data Analyst (SQL Wizard),Diamond Foundry,European Union (Remote)
3742075608,Data Analyst - Performance Marketing / SEM / Product Listing Ads / Big Data (m/w/d),Workwise,"Karlsruhe, Baden-Württemberg, Germany (Hybrid)"
3670236925,(Senior) Data Analyst (m/w/d) für Online Marketing & Conversion Rate Optimierung,The Creative Club,"Hamburg, Hamburg, Germany (Hybrid)"
3733836345,Data Analyst (all genders),LIONSTEP,"Frankfurt, Hesse, Germany (On-site)"
3685276689,Data Analyst/Programmer (m/w/d),Rheinmetall,"Unterlüß, Lower Saxony, Germany (On-site)"
3733836346,Data Analyst (all genders),LIONSTEP,"Bad Homburg, Hesse, Germany (On-site)"
3747359073,We are Hiring Online Data Analyst - German (DE),TELUS International AI Data Solutions,Greater Hamburg Area (Remote)
3729183466,Datenanalyst (gn),Bankpower GmbH,"Frankfurt am Main, Hesse, Germany (On-site)"
3747359072,Remote Opportunities | Online Data Analyst,TELUS International AI Data Solutions,"Jena, Thuringia, Germany (Remote)"
3730712309,Quality Data Scientist / Analyst,SMA Solar Technology AG,"Cassel, Hesse, Germany (On-site)"
3739939743,(Senior) Data Analyst (m/w/d),SIXT,"Rostock, Mecklenburg-West Pomerania, Germany"
3679156961,Datenanalyst und IT-Koordinator (m/w/d),Thüringer Aufbaubank,"Erfurt, Thuringia, Germany (On-site)"
3658352098,Consultant (m/w/d) - Business Intelligence / Data Warehousing,Scalefree,"Cologne, North Rhine-Westphalia, Germany (On-site)"
3719404899,Principal Biostatistician,AL Solutions,Germany (Remote)
3736356757,Performance Data Analyst (m/w/d),Michael Page,"Hamburg, Hamburg, Germany (Hybrid)"
3724856558,Data Analyst (m/w/d),Michael Page,"Frankfurt am Main, Hesse, Germany (On-site)"
3738428741,Business Intelligence & Management Consultant (mit Berufserfahrung),twomynds,"Cologne, North Rhine-Westphalia, Germany (Hybrid)"
3672717222,Data Analyst Automotive Hochvoltspeicher (m/w/d),Bertrandt Group,"Munich, Bavaria, Germany (On-site)"
3742349718,Data Analyst,Booz Allen Hamilton,"Wiesbaden, Hesse, Germany"
3737949896,Data Engineer / Analyst – Inhouse Consultant (m/w/d),thyssenkrupp,"Essen, North Rhine-Westphalia, Germany (Hybrid)"
3744093698,Datenanalystin / Datenanalyst als stellv. Abteilungsleitung Gebäudeautomation (w/m/d),Universitätsklinikum Tübingen,"Tübingen, Baden-Württemberg, Germany (On-site)"
3739384994,Business Intelligence Consultant München (m/w/d),accantec group,"Munich, Bavaria, Germany (On-site)"
3734377719,Sustainability Analyst (w/m/d) - ESG-Daten,imug | rating,"Hannover, Lower Saxony, Germany (On-site)"
3742030611,Business Intelligence Managing Consultant (m/w/d),accantec group,Germany (Remote)
3596167548,(Junior) Consultant Data & Analytics (m/w/d),Sopra Steria,Germany (Remote)
3642193654,Praktikum im Bereich Digitalisierung/ Data Analyst,Bosch,"Bühl, Baden-Württemberg, Germany (Hybrid)"
3734876648,Praktikanten im Bereich Data Analyst/ Scientist (d/m/w),Airbus,"Donauwörth, Bavaria, Germany (Hybrid)"
3739062242,Digital Analytics Consultant (m|w|d),Digital Motion DM ,"Düsseldorf, North Rhine-Westphalia, Germany (Hybrid)"
3675593635,Innovativer Data Analyst (m/w/d),Michael Page,"Hamburg, Hamburg, Germany (On-site)"
3731523583,"Senior Analyst, Business Intelligence (all genders)",Payrails,"Berlin, Berlin, Germany (On-site)"
3730575014,Contact Center- Data Analyst (m/w/d),DAK-Gesundheit,"Hamburg, Hamburg, Germany (Hybrid)"
3739345935,Business Intelligence Consultant (m/f/d),Machine Learning Reply GmbH,"Mannheim, Baden-Württemberg, Germany (On-site)"
3600491276,BI-Consultant (m/w/d) (Wirtschaftsingenieur/Wirtschaftsinformatik),AHAG Unternehmensberatung,"Münster, North Rhine-Westphalia, Germany (Hybrid)"
3744631477,Junior IT Business/Data Analyst (w/m/d),Amadeus FiRe,"Frankfurt am Main, Hesse, Germany (On-site)"
3570039217,Deutsche Bahn: Experte (w/m/d) Data Analysis,HeyJobs,"Berlin, Berlin, Germany (Hybrid)"
3622522031,Consultant Customer Analytics (all genders),PIA DYMATRIX,"Stuttgart, Baden-Württemberg, Germany (On-site)"
3682734157,Data Analyst - Database,4finance Spain,European Union (Remote)
3732342834,Praktikanten als Data Analyst/Scientist im Bereich Produktion metallischer Einzelteile (d/m/w),Airbus,"Donauwörth, Bavaria, Germany (Hybrid)"
3745185986,Referent:in Controlling Data Analyst,Deutsche Bahn,"Frankfurt am Main, Hesse, Germany (On-site)"
3738453727,Business Intelligence Consultant (m/w/d),engenious GmbH,"Brühl, North Rhine-Westphalia, Germany (Hybrid)"
3737207323,Data Analyst* ,EMP Merchandising Handelsgesellschaft mbH,"Lingen (Ems), Lower Saxony, Germany (Hybrid)"
3739945313,(Senior) Data Analyst (m/w/d),SIXT,"Berlin, Berlin, Germany"
3739058357,Business Intelligence Consultant (M/W/D),CBTW,"Mannheim, Baden-Württemberg, Germany (Hybrid)"
3723254156,E2E Data Analyst (w/m/d),EnBW Energie Baden-Württemberg AG,"Karlsruhe, Baden-Württemberg, Germany (Hybrid)"
3712038957,Junior Sales Data Analyst - Datenbanken / Digitalisierung / Data Science (m/w/d),Workwise,"Trierweiler, Rhineland-Palatinate, Germany (On-site)"
3724299884,(Senior) Data Analyst (f/d/m),Temedica,"Munich, Bavaria, Germany (Hybrid)"
3696160416,Data Analyst – Purchasing (w/m/d) Voll- oder Teilzeit,Fielmann Group,"Hamburg, Hamburg, Germany (On-site)"
3736963366,Data-Analyst IT (m/w/d),GULP – experts united,"Siegen, North Rhine-Westphalia, Germany (On-site)"
3723342192,BI Consultant | Schwerpunkt Datenintegration,bdg | better decisions group,"Berlin, Berlin, Germany (On-site)"
3672881469,Business Data Analyst (m/w/d),Michael Page,"Aschaffenburg, Bavaria, Germany (On-site)"
3739423327,Data Analyst (all genders) in der Rückversicherung,Provinzial Konzern,"Münster, North Rhine-Westphalia, Germany (Hybrid)"
3736005174,Business Intelligence Consultant (m/w/d),CBTW,"Frankfurt, Hesse, Germany (Hybrid)"
3685331779,(Senior) Data Analyst / Data Scientist Digitalisierung (m/w/d) in Bochum,Vonovia,"Bochum, North Rhine-Westphalia, Germany (Hybrid)"
3585481185,CRM Data Analyst (m/w/d),Kaufland Deutschland,"Neckarsulm, Baden-Württemberg, Germany (On-site)"
3658351139,Absolvent (m/w/d) - Business Intelligence Consultant,Scalefree,"Hannover, Lower Saxony, Germany (On-site)"
3747358535,Datenanalyst:in,Viola Krupa Personalberatung,"Munich, Bavaria, Germany (On-site)"
3727034544,Service Data Analyst (w/m/d),Everphone,"Berlin, Berlin, Germany (On-site)"
3622511934,Consultant Business Intelligence (all genders),PIA DYMATRIX,"Stuttgart, Baden-Württemberg, Germany (On-site)"
3737843736,Data Analytics Consultant (w|m|d),COSMO CONSULT,"Frankfurt am Main, Hesse, Germany (Hybrid)"
3738802956,Kaufmännischer Asset Manager / Datenanalyst Immobilienwirtschaft (w/m/d),degewo AG,"Berlin, Berlin, Germany (Hybrid)"
3642194556,PreMaster Programm im Bereich Data-Analyst für Fertigungsdaten von Inertialsensoren (w/m/div.),Bosch,"Reutlingen, Baden-Württemberg, Germany (Hybrid)"
3744291603,Working student Commodity Flow Desk & Data Analyst m/f/t,Energy Jobline,"Essen, North Rhine-Westphalia, Germany (On-site)"
3727544382,Data Analyst Immobilien International (m/w/d),Lidl in Germany,"Neckarsulm, Baden-Württemberg, Germany"
3726580973,Data Analyst Internal Audit (w/m/d),Uniper,"Düsseldorf, North Rhine-Westphalia, Germany (On-site)"
3719148389,Data Analyst / Data Consultant in the Digital Customer Experience Team (m/f/d),Hellmann Worldwide Logistics,"Osnabrück, Lower Saxony, Germany (Remote)"
3739388451,Business Intelligence Consultant (M/W/D),CBTW,"Mannheim, Baden-Württemberg, Germany (On-site)"
3712030881,Junior Business und Data Analyst (m/w/d),Workwise,"Frankfurt am Main, Hesse, Germany (On-site)"
3701745744,Daten-Analyst/in Agrar (m/w/d),Südzucker Group,"Mannheim, Baden-Württemberg, Germany (On-site)"
3744778148,Junior Insight Analyst im Bereich Retailer,NielsenIQ,"Frankfurt, Hesse, Germany (On-site)"
3744890263, Senior Data Analyst (d/f/m),Amway Europe,"Puchheim, Bavaria, Germany (Hybrid)"
3579923132,Senior Data Analyst - Growth,SumUp,"Berlin, Germany (Hybrid)"
3313692445,Analyst Data Analytics (m/w/d) in Düsseldorf,BearingPoint,"Düsseldorf, North Rhine-Westphalia, Germany (Hybrid)"
3736016715,Data Analyst (m/w/x) A/B Testing,sevDesk,Germany (Remote)
3740517466,"MTA, BTA, CTA, Biologist - Data Analysis, Biophysics (m/f/d)- 2bind GmbH",2bind GmbH - molecular interaction services,"Regensburg, Bavaria, Germany (On-site)"
3680799835,Business Data Analyst (m/w/d),Elmos,"Dortmund, North Rhine-Westphalia, Germany (Hybrid)"
3713487910,Data Analyst Internal Audit (f/m/d),Uniper,"Düsseldorf, North Rhine-Westphalia, Germany (Hybrid)"
3700657277,Consultant Business Intelligence (w/m/d),PRODATO,"Nuremberg, Bavaria, Germany (On-site)"
3702556115,Data Analyst / Consultant Real World Insights (m/w/d),IQVIA,"Frankfurt am Main, Hesse, Germany (On-site)"
3311005675,Beraterin - Microsoft Business Intelligence (all genders),verovis,"Munich, Bavaria, Germany (Hybrid)"
3740209962,Datenanalyst (m/w/d),Boels Rental,"Willich, North Rhine-Westphalia, Germany (On-site)"
3220837243,Data Scientist/Analyst prüfungsnahe Beratung/Quants - Assurance (Financial Services) (w/m/d),EY,"Eschborn, Hesse, Germany (On-site)"
3669875482,Senior Data Analyst and Engineer,Orange Quarter,"Berlin, Berlin, Germany"
3744825913,Senior Quantitative Analyst - SQL / Python / Modellvalidierung (m/w/d),Workwise,"Cologne, North Rhine-Westphalia, Germany (On-site)"
3739190783,Datenanalyst (m/w/d) Buchhaltung - Ravensburg / Baden-Württemberg,AniCura DACH,"Ravensburg, Baden-Württemberg, Germany (On-site)"
3669922208,Cognos BI Consultant (m/w/d),accantec group,"Hamburg, Hamburg, Germany (On-site)"
3725846617,Business Data Analyst (m/w/d),FALKE KGaA,"Schmallenberg, North Rhine-Westphalia, Germany (On-site)"
3685280438,Praktikant (m/w/d) Data Analyst im Bereich Business Development/ Intelligence,Rheinmetall,"Bremen, Bremen, Germany (On-site)"
3585739457,Datenanalyst / Data Analyst Risikomanagement (w/m/d),parcIT GmbH,"Cologne, North Rhine-Westphalia, Germany"
3605562199,Senior SAP BI & Analytics Frontend (SAC) Consultant (m/w/d),Zalaris,"Walldorf, Thuringia, Germany (On-site)"
3743438743,Datenanalyst (m/w/d) Schwerpunkt Kundendaten/-verhalten,Swiss Life Deutschland,"Garching, Bavaria, Germany (On-site)"
3732681903,Data Analyst AEP (m/w/d) in Berlin,diva-e,"Berlin, Berlin, Germany"
3728461560,Senior Intelligence Analyst,The Global Disinformation Index,"Berlin, Berlin, Germany (Remote)"
3735425243,Data Analyst ��� Quality Management (m/w/d),Canyon Bicycles GmbH,"Coblenz, Rhineland-Palatinate, Germany (On-site)"
